age,workclass,final_weight,education,Learning years,marital-status,occupation,relationship,sex,capital-gain,capital-loss,Workrate,native-country,label,Id
47,Self-emp-not-inc,118506,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,Male,0,0,60,United-States,1,27916
40,Private,181015,HS-grad,9,Separated,Other-service,Unmarried,Female,0,0,47,United-States,1,27917
51,Private,293196,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,60,Iran,0,27918
62,State-gov,199198,Assoc-voc,11,Widowed,Exec-managerial,Unmarried,Female,0,0,40,United-States,1,27919
26,Private,403788,Assoc-acdm,12,Never-married,Other-service,Own-child,Male,0,0,40,United-States,1,27920
36,Private,201769,11th,7,Never-married,Protective-serv,Not-in-family,Male,13550,0,40,United-States,0,27921
29,Private,112847,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,7298,0,32,United-States,0,27922
28,,389857,HS-grad,9,Married-civ-spouse,,Other-relative,Male,0,0,16,United-States,1,27923
28,Private,91299,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,Female,0,0,45,United-States,1,27924
32,Private,362259,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,United-States,1,27925
24,Private,85088,HS-grad,9,Never-married,Sales,Own-child,Female,0,1762,32,United-States,1,27926
34,Federal-gov,436341,Some-college,10,Married-AF-spouse,Adm-clerical,Wife,Female,0,0,40,United-States,0,27927
48,Private,265192,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,United-States,1,27928
40,Private,272960,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,0,0,42,United-States,0,27929
45,Private,266860,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,50,United-States,0,27930
36,Private,175759,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,7298,0,50,United-States,0,27931
40,Private,208277,Some-college,10,Divorced,Adm-clerical,Own-child,Female,0,0,44,United-States,0,27932
62,Self-emp-not-inc,171315,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,United-States,0,27933
34,Private,115858,HS-grad,9,Divorced,Adm-clerical,Own-child,Female,0,0,40,United-States,1,27934
58,Private,199278,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Male,0,0,38,United-States,1,27935
37,Self-emp-inc,163998,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Male,0,0,50,United-States,0,27936
30,Private,54608,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,1,27937
76,Federal-gov,25319,Masters,14,Widowed,Prof-specialty,Not-in-family,Female,0,0,15,United-States,1,27938
19,Private,162621,Some-college,10,Never-married,Tech-support,Own-child,Male,0,0,14,United-States,1,27939
31,Private,206541,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,1,27940
43,Private,125461,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,1902,55,United-States,0,27941
40,Private,173307,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,1,27942
29,Private,161444,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,Columbia,1,27943
41,Private,32878,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,United-States,0,27944
68,Private,138714,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,55,United-States,0,27945
29,Private,224421,Assoc-voc,11,Married-AF-spouse,Farming-fishing,Husband,Male,0,0,44,United-States,0,27946
18,Private,99219,11th,7,Never-married,Sales,Own-child,Female,0,0,15,United-States,1,27947
31,Private,342730,Assoc-acdm,12,Separated,Transport-moving,Not-in-family,Male,0,0,45,United-States,1,27948
73,State-gov,74040,7th-8th,4,Divorced,Other-service,Not-in-family,Female,0,0,40,United-States,1,27949
46,Private,326857,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,2415,65,United-States,0,27950
56,Private,219762,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,35,United-States,1,27951
45,,28359,HS-grad,9,Separated,,Unmarried,Female,0,0,10,United-States,1,27952
43,Private,111949,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,35,United-States,1,27953
51,Private,289572,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,7688,0,50,United-States,0,27954
64,Private,212838,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,65,United-States,0,27955
38,Private,117312,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,15024,0,40,United-States,0,27956
58,Self-emp-not-inc,93664,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,60,United-States,0,27957
40,Private,229148,12th,8,Married-civ-spouse,Other-service,Husband,Male,0,0,40,Jamaica,1,27958
24,Private,138938,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,United-States,1,27959
43,Private,111483,Some-college,10,Married-civ-spouse,Sales,Husband,Male,7298,0,40,United-States,0,27960
45,Local-gov,132563,Prof-school,15,Divorced,Prof-specialty,Unmarried,Female,0,1726,40,United-States,1,27961
49,Self-emp-inc,229737,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,99999,0,37,United-States,0,27962
40,State-gov,91949,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,United-States,1,27963
43,Local-gov,209544,Masters,14,Never-married,Exec-managerial,Not-in-family,Female,10520,0,50,United-States,0,27964
34,Private,168906,Assoc-acdm,12,Divorced,Adm-clerical,Own-child,Female,0,0,35,United-States,1,27965
42,Private,191712,Bachelors,13,Divorced,Sales,Not-in-family,Male,0,1590,40,United-States,1,27966
25,Private,122175,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,United-States,0,27967
33,State-gov,150570,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Male,0,0,40,United-States,1,27968
22,Self-emp-not-inc,361280,Bachelors,13,Never-married,Prof-specialty,Own-child,Male,0,0,20,India,1,27969
22,Private,311376,Bachelors,13,Never-married,Adm-clerical,Own-child,Female,0,0,40,United-States,1,27970
26,Private,224943,Assoc-voc,11,Never-married,Sales,Other-relative,Male,0,0,65,United-States,1,27971
26,Private,127202,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Male,0,0,40,United-States,1,27972
62,Private,192866,Some-college,10,Widowed,Other-service,Not-in-family,Female,0,0,20,United-States,1,27973
40,Private,254167,10th,6,Separated,Transport-moving,Own-child,Male,0,0,35,United-States,1,27974
62,Private,134768,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,40,,0,27975
53,Private,141388,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,0,27976
43,Self-emp-not-inc,227298,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,45,United-States,1,27977
20,,232022,Some-college,10,Never-married,,Own-child,Female,0,0,40,United-States,1,27978
54,Private,213092,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,0,40,United-States,1,27979
57,State-gov,283635,Some-college,10,Divorced,Craft-repair,Not-in-family,Female,0,0,40,United-States,1,27980
46,Private,155659,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,15024,0,45,United-States,0,27981
44,Private,262684,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,1504,45,United-States,1,27982
50,Private,185354,Masters,14,Divorced,Exec-managerial,Not-in-family,Female,0,0,35,United-States,1,27983
34,Private,220631,Assoc-voc,11,Never-married,Other-service,Not-in-family,Male,0,0,50,,1,27984
46,Private,117059,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,United-States,1,27985
36,Self-emp-not-inc,89622,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,80,United-States,0,27986
23,Private,193949,Bachelors,13,Never-married,Sales,Own-child,Female,0,0,60,United-States,1,27987
52,Self-emp-not-inc,140985,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,99999,0,30,United-States,0,27988
25,Private,176729,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,0,27989
35,Private,328301,Assoc-acdm,12,Married-AF-spouse,Adm-clerical,Wife,Female,0,0,40,United-States,1,27990
29,Private,154017,HS-grad,9,Never-married,Sales,Not-in-family,Female,0,0,10,United-States,1,27991
45,Private,112929,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,35,United-States,1,27992
26,Local-gov,177482,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,Male,0,0,45,United-States,0,27993
29,Private,391867,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,0,27994
56,Local-gov,216851,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,United-States,0,27995
58,Private,570562,HS-grad,9,Widowed,Sales,Not-in-family,Male,0,0,38,United-States,1,27996
43,Private,176138,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,United-States,1,27997
29,Private,464536,Bachelors,13,Married-civ-spouse,Other-service,Husband,Male,0,0,40,United-States,1,27998
39,Private,258276,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,3137,0,40,,1,27999
22,Private,211798,Some-college,10,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,1,28000
22,Private,310152,Some-college,10,Never-married,Other-service,Not-in-family,Male,3325,0,40,United-States,1,28001
41,Local-gov,523910,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,1,28002
64,,208862,HS-grad,9,Married-civ-spouse,,Husband,Male,0,0,50,United-States,0,28003
53,Private,117058,HS-grad,9,Divorced,Other-service,Unmarried,Female,0,0,40,United-States,1,28004
53,Private,183973,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,48,United-States,0,28005
29,Private,289960,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,48,United-States,1,28006
25,Private,114838,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Female,0,0,8,Italy,1,28007
51,Private,249644,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,0,0,48,United-States,0,28008
63,Self-emp-not-inc,125178,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,0,28009
37,Private,192939,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,1,28010
32,Private,309513,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,United-States,1,28011
17,Private,101626,9th,5,Never-married,Machine-op-inspct,Own-child,Male,0,0,20,United-States,1,28012
48,Self-emp-inc,38240,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,United-States,0,28013
44,Local-gov,101593,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,1876,42,United-States,1,28014
33,Private,113364,HS-grad,9,Divorced,Adm-clerical,Own-child,Male,0,0,40,United-States,1,28015
65,Private,469602,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,15,United-States,1,28016
45,Private,197731,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,1,28017
36,Private,146625,11th,7,Widowed,Other-service,Unmarried,Female,0,0,12,United-States,1,28018
38,,212048,Prof-school,15,Divorced,,Not-in-family,Female,0,0,30,United-States,1,28019
26,Private,56929,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Male,0,0,50,,1,28020
24,Local-gov,212210,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Female,0,0,20,,1,28021
29,Private,115677,Bachelors,13,Never-married,Tech-support,Not-in-family,Male,0,0,40,United-States,1,28022
37,Private,227545,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,44,United-States,0,28023
31,State-gov,77634,Preschool,1,Never-married,Other-service,Not-in-family,Male,0,0,24,United-States,1,28024
33,Private,37274,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,65,United-States,1,28025
52,Private,169549,Some-college,10,Divorced,Exec-managerial,Unmarried,Female,0,0,40,United-States,1,28026
33,Private,149184,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Male,0,0,60,United-States,0,28027
22,Private,370548,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,Male,0,0,30,United-States,1,28028
61,Private,213321,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,1672,40,United-States,1,28029
35,Private,174308,Some-college,10,Never-married,Transport-moving,Own-child,Male,0,0,40,United-States,1,28030
22,Private,210165,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,50,United-States,1,28031
32,Private,169240,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,38,United-States,1,28032
44,Private,124747,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,3103,0,40,United-States,0,28033
41,Federal-gov,160467,Masters,14,Divorced,Prof-specialty,Unmarried,Female,1506,0,40,United-States,1,28034
37,Private,213726,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,40,Philippines,1,28035
30,Private,285295,Bachelors,13,Married-civ-spouse,Other-service,Wife,Female,0,0,40,Philippines,1,28036
18,Private,208103,11th,7,Never-married,Other-service,Other-relative,Male,0,0,25,United-States,1,28037
58,Self-emp-inc,190763,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,0,28038
31,State-gov,557853,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Male,0,0,47,United-States,1,28039
23,Private,478994,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,United-States,1,28040
39,Self-emp-not-inc,230329,Some-college,10,Never-married,Prof-specialty,Not-in-family,Male,0,1564,12,United-States,0,28041
21,Private,319163,Some-college,10,Never-married,Transport-moving,Own-child,Male,0,0,40,United-States,1,28042
55,Private,171355,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,20,United-States,1,28043
51,Self-emp-not-inc,35295,HS-grad,9,Never-married,Farming-fishing,Unmarried,Male,0,0,45,United-States,1,28044
18,Private,189487,Some-college,10,Never-married,Sales,Own-child,Female,0,0,35,United-States,1,28045
19,State-gov,378418,HS-grad,9,Never-married,Tech-support,Own-child,Female,0,0,40,United-States,1,28046
22,Private,177125,Some-college,10,Never-married,Adm-clerical,Not-in-family,Male,0,0,50,United-States,1,28047
21,Private,156980,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,60,United-States,1,28048
52,Self-emp-not-inc,165278,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,22,United-States,1,28049
34,Private,97306,Bachelors,13,Divorced,Craft-repair,Unmarried,Female,0,0,25,United-States,1,28050
47,,83046,Bachelors,13,Married-civ-spouse,,Husband,Male,0,0,18,United-States,1,28051
54,Private,96710,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,Female,0,0,20,United-States,1,28052
36,Private,29814,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,1,28053
38,Private,199256,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,United-States,1,28054
66,State-gov,41506,10th,6,Divorced,Other-service,Not-in-family,Female,0,0,40,United-States,1,28055
28,Private,245790,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,1,28056
38,Private,193961,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Philippines,0,28057
19,Private,184759,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,26,United-States,1,28058
41,Private,211731,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,Mexico,1,28059
41,Private,202872,10th,6,Married-spouse-absent,Craft-repair,Not-in-family,Female,0,0,40,United-States,1,28060
36,Self-emp-inc,216711,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,99999,0,50,,0,28061
60,Private,122276,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,Italy,1,28062
38,Private,234901,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,60,United-States,0,28063
54,,410114,HS-grad,9,Married-civ-spouse,,Husband,Male,0,0,40,United-States,1,28064
32,Private,235109,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,United-States,1,28065
83,Self-emp-inc,240150,10th,6,Married-civ-spouse,Farming-fishing,Husband,Male,20051,0,50,United-States,0,28066
41,Self-emp-inc,223671,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,1887,55,United-States,0,28067
45,Private,199590,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,Male,0,0,38,Mexico,1,28068
46,Self-emp-not-inc,103538,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,65,United-States,0,28069
21,Private,62339,10th,6,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,United-States,1,28070
26,Private,174921,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,United-States,1,28071
26,Private,109419,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,Female,0,0,45,United-States,1,28072
43,Private,196545,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,1902,40,United-States,0,28073
52,Federal-gov,30731,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,United-States,0,28074
27,Private,46868,Bachelors,13,Never-married,Tech-support,Not-in-family,Female,0,0,15,United-States,1,28075
34,Private,181091,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,7688,0,40,United-States,0,28076
63,,150389,Bachelors,13,Widowed,,Not-in-family,Female,0,0,40,United-States,0,28077
56,Federal-gov,187873,Masters,14,Divorced,Adm-clerical,Unmarried,Female,0,0,40,United-States,1,28078
22,Private,147253,Some-college,10,Never-married,Other-service,Not-in-family,Male,0,0,15,United-States,1,28079
25,Private,456604,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,1,28080
25,Private,236564,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,United-States,1,28081
48,Private,174533,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,1,28082
32,Private,168854,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,1848,50,United-States,0,28083
37,Private,130620,12th,8,Married-civ-spouse,Sales,Wife,Female,0,0,33,,1,28084
20,Local-gov,247794,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Female,0,0,35,United-States,1,28085
63,,133166,Doctorate,16,Married-civ-spouse,,Husband,Male,0,0,12,United-States,1,28086
20,,401690,HS-grad,9,Never-married,,Not-in-family,Female,0,0,30,United-States,1,28087
59,Private,43221,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,43,United-States,0,28088
40,Private,106698,Assoc-acdm,12,Divorced,Transport-moving,Unmarried,Female,0,0,40,United-States,1,28089
36,Private,80743,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,40,South,1,28090
36,Private,272950,Some-college,10,Never-married,Sales,Not-in-family,Male,0,0,50,United-States,1,28091
